,User,Tweet,Tweet Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweet Count
122,@CBS,There’s nothing quite like watching a contestant win a brand new car on @PriceIsRight. 👏  https://t.co/aKlFikYAMM,Wed Jun 20 00:39:01 +0000 2018,0.3555,0.222,0.642,0.136,22
123,@CBS,Time to make your predictions for #BB20! 👏 Get to know the @CBSBigBrother Houseguests before the big premiere next… https://t.co/jlpIchJ9sk,Mon Jun 18 20:27:50 +0000 2018,0.0,0.0,1.0,0.0,23
124,@CBS,RT @CBSBigBrother: Meet the cast of #BB20... before anyone else! Start streaming all their live interviews beginning at 11am EST/8am PST on…,Mon Jun 18 15:00:46 +0000 2018,0.0,0.0,1.0,0.0,24
125,@CBS,"Today and every day we celebrate their love, guidance, and support. Happy #FathersDay to every kind of dad! https://t.co/Wffax1khBH",Sun Jun 17 13:00:01 +0000 2018,0.9392,0.493,0.507,0.0,25
126,@CBS,"Casting Alert! @paulwesley, @DaniaJRamirez &amp; @JamesWolk are set to star in the upcoming CBS All Access psychologica… https://t.co/JnZMrzT92n",Fri Jun 15 18:48:29 +0000 2018,0.3595,0.128,0.872,0.0,26
127,@CBS,"In case you missed it, watch the entire #TonyAwards now: https://t.co/Bm0yNV3Ff3 https://t.co/h3YnFkmSQJ",Thu Jun 14 17:30:00 +0000 2018,-0.296,0.0,0.833,0.167,27
128,@CBS,RT @StrangeAngel: Mastermind or maniac? Explore the brilliant mind of Jack Parsons in #StrangeAngel. Now streaming on CBS All Access: https…,Thu Jun 14 16:19:32 +0000 2018,0.1779,0.147,0.734,0.12,28
129,@CBS,"No pain, no gain, ALL Hart! Just one month until the premiere of @TKOCBS hosted by @KevinHart4real. https://t.co/C1yMCglxVn",Tue Jun 12 00:19:23 +0000 2018,-0.5562,0.134,0.551,0.315,29
130,@CBS,"RT @TheNeighborhood: Welcome to #TheNeighborhood, @BethBehrs! The @2BrokeGirls star returns to @CBS in a new sitcom alongside @CedEntertain…",Mon Jun 11 22:23:06 +0000 2018,0.5093,0.171,0.829,0.0,30
131,@CBS,"In case you missed it, watch the entire #TonyAwards now: https://t.co/Bm0yNV3Ff3 https://t.co/3GA5otlcPa",Mon Jun 11 19:01:38 +0000 2018,-0.296,0.0,0.833,0.167,31
132,@CBS,How do you know @SaraBareilles and @joshgroban's music? #TonyAwards https://t.co/POMXBORfUT,Mon Jun 11 14:00:37 +0000 2018,0.0,0.0,1.0,0.0,32
133,@CBS,Here are all the performances from the 2018 #TonyAwards: https://t.co/gN4ItpFlRd https://t.co/fSMNBXKC9r,Mon Jun 11 06:19:36 +0000 2018,0.0,0.0,1.0,0.0,33
134,@CBS,See the complete list of winners from the 2018 #TonyAwards: https://t.co/9XK6CGeber https://t.co/HkUIN4Quej,Mon Jun 11 06:04:41 +0000 2018,0.4767,0.22,0.78,0.0,34
135,@CBS,An end to a magical evening. The Band's Visit wins for Best Musical! #TonyAwards https://t.co/ODza97n8YH,Mon Jun 11 03:10:33 +0000 2018,0.8478,0.406,0.594,0.0,35
136,@CBS,Congratulations are in order for @TheKatrinaLenk! She just won for Best Leading Actress in a Musical. #TonyAwards https://t.co/t9bNvpiEmH,Mon Jun 11 03:02:06 +0000 2018,0.92,0.463,0.537,0.0,36
137,@CBS,"RT @CBSThisMorning: Hmm... something seems off here @SaraBareilles @JoshGroban. 😂

@WaitressMusical @GreatCometBway #TonyAwards https://t.c…",Mon Jun 11 02:58:30 +0000 2018,0.0,0.0,1.0,0.0,37
138,@CBS,RT @_stobin13: watching the #TonyAwards after going to 3 broadway shows this weekend makes it even better 😍🤩,Mon Jun 11 02:56:40 +0000 2018,0.4404,0.153,0.847,0.0,38
139,@CBS,Tony Shalhoub wins Best Leading Actor in a Musical. #TonyAwards   #TheBandsVisit https://t.co/KcUDSicKI5,Mon Jun 11 02:56:10 +0000 2018,0.836,0.467,0.533,0.0,39
140,@CBS,The Boss looks right at home on the #TonyAwards stage! https://t.co/pwjv4iydkn,Mon Jun 11 02:53:00 +0000 2018,0.0,0.0,1.0,0.0,40
141,@CBS,RT @Aatamianphoto: Springsteen is on the #TonyAwards and I love it.,Mon Jun 11 02:47:29 +0000 2018,0.6369,0.318,0.682,0.0,41
142,@CBS,Inspiration: Get to your YES! #OnceOnThisIsland #TonyAwards https://t.co/Wjp0QIWfXq,Mon Jun 11 02:44:50 +0000 2018,0.7978,0.543,0.457,0.0,42
143,@CBS,The feeling when you win a Tony. 🙌 Congratulations to Once on This Island for winning Best Revival of a Musical!… https://t.co/UpFCqgBTwh,Mon Jun 11 02:44:37 +0000 2018,0.9523,0.55,0.45,0.0,43
144,@CBS,What a beautiful performance by the cast of #TheBandsVisit. #TonyAwards https://t.co/4Hw96kZvrf,Mon Jun 11 02:33:09 +0000 2018,0.5994,0.302,0.698,0.0,44
145,@CBS,"""I'm a living example of how theatre can change you - and it didn't just change me, it saved me."" @JohnLeguizamo at… https://t.co/4ICwMhb6hv",Mon Jun 11 02:29:18 +0000 2018,0.4215,0.123,0.877,0.0,45
146,@CBS,Angels in America takes the win for Best Revival of a Play! #TonyAwards https://t.co/zodW61tw8a,Mon Jun 11 02:23:56 +0000 2018,0.8932,0.517,0.483,0.0,46
147,@CBS,"RT @leahableson: The Once On This Island Goat And Chicken made it to the broadcast, Mama WILL provide #TonyAwards",Mon Jun 11 02:21:03 +0000 2018,0.0,0.0,1.0,0.0,47
148,@CBS,That performance was the GOAT. #TonyAwards https://t.co/mtoU92HipQ,Mon Jun 11 02:16:06 +0000 2018,0.0,0.0,1.0,0.0,48
149,@CBS,Harry Potter and the Cursed Child wins Best Play at the #TonyAwards! @HPPlayNYC https://t.co/WIqJQmtAlN,Mon Jun 11 02:11:03 +0000 2018,0.8908,0.491,0.509,0.0,49
150,@CBS,🎶 “Let's dance this last dance tonight.” 🎶 #TonyAwards #DonnaSummerMusical https://t.co/UAIaglChfv,Mon Jun 11 02:05:47 +0000 2018,0.0,0.0,1.0,0.0,50
151,@CBS,Hope he brought enough birthday cake for everyone! #TonyAwards https://t.co/FlLbKV6oj8,Mon Jun 11 02:03:31 +0000 2018,0.4926,0.262,0.738,0.0,51
152,@CBS,@writerlindsayb You're welcome! #TonyAwards,Mon Jun 11 01:58:48 +0000 2018,0.5093,0.523,0.477,0.0,52
153,@CBS,RT @hjmayer8: I sure do love @DearEvanHansen 💙 #TonyAwards,Mon Jun 11 01:53:17 +0000 2018,0.7579,0.565,0.435,0.0,53
154,@CBS,"RT @Valerie4815: What a birthday present, the Tony audience singing happy birthday to you!! #TonyAwards",Mon Jun 11 01:51:16 +0000 2018,0.6467,0.248,0.752,0.0,54
155,@CBS,If only this performance could go on forever. #TonyAwards @FrozenBroadway https://t.co/p2BMUvyTxr,Mon Jun 11 01:38:23 +0000 2018,0.0,0.0,1.0,0.0,55
156,@CBS,RT @anna_villanueva: Magnificent performance from the cast of @FrozenBroadway! #TonyAwards2018 #TonyAwards #Tonys,Mon Jun 11 01:37:36 +0000 2018,0.636,0.276,0.724,0.0,56
157,@CBS,Glenda Jackson wins Best Leading Actress in a Play. #TonyAwards @threetallwomen https://t.co/GRp1gcBuiW,Mon Jun 11 01:30:56 +0000 2018,0.8834,0.563,0.437,0.0,57
158,@CBS,.@SaraBareilles is totally a Gryffindor. #TonyAwards https://t.co/OPQ7esk2dn,Mon Jun 11 01:29:21 +0000 2018,0.0,0.0,1.0,0.0,58
159,@CBS,RT @IzzyNY202: How impressive are these Marjory Stoneman Douglas students? That #TonyAwards performance reduced me to tears. Amazing.,Mon Jun 11 01:26:03 +0000 2018,0.7351,0.296,0.625,0.079,59
160,@CBS,RT @KatLargent: MAGIC #TonyAwards,Mon Jun 11 01:25:59 +0000 2018,0.0,0.0,1.0,0.0,60
161,@CBS,Such a touching moment at the #TonyAwards. ❤️ https://t.co/4kJWTHVPZ8,Mon Jun 11 01:24:46 +0000 2018,0.0,0.0,1.0,0.0,61
162,@CBS,.@Matt_Morrison welcomes the Marjory Stoneman Douglas High School theatre department to the stage. #TonyAwards https://t.co/5dxa9smeka,Mon Jun 11 01:24:12 +0000 2018,0.4019,0.162,0.838,0.0,62
163,@CBS,So many feels at the #TonyAwards. Congratulations to @arielstachel for winning Best Featured Actor in a Musical!… https://t.co/m1aRNIHPRK,Mon Jun 11 01:19:59 +0000 2018,0.9151,0.457,0.543,0.0,63
164,@CBS,RT @McBenefit: I love everything about you @UzoAduba. #TonyAwards,Mon Jun 11 01:12:31 +0000 2018,0.6369,0.375,0.625,0.0,64
165,@CBS,RT if that musical number by the cast of Carousel blew you away! #TonyAwards https://t.co/CMzMNtcAQO,Mon Jun 11 01:08:28 +0000 2018,0.1511,0.102,0.898,0.0,65
166,@CBS,Nathan Lane saw his #AngelsinAmerica role as a challenge. How will you challenge yourself in 2018? #TonyAwards https://t.co/3WXd6AqgBi,Mon Jun 11 01:08:24 +0000 2018,0.1531,0.148,0.852,0.0,66
167,@CBS,Nathan Lane wins Best Featured Actor in a Play. #TonyAwards @angelsbway https://t.co/xc8M7JtLDE,Mon Jun 11 01:02:47 +0000 2018,0.8834,0.563,0.437,0.0,67
168,@CBS,🌟 @joshgroban and @SaraBareilles are Host Goals. 🌟 #TonyAwards https://t.co/OGQec8cXJ6,Mon Jun 11 00:58:06 +0000 2018,0.0,0.0,1.0,0.0,68
169,@CBS,RT @adub369: This is unbelievable! @SaraBareilles and @joshgroban #TonyAwards,Mon Jun 11 00:52:34 +0000 2018,0.2714,0.207,0.793,0.0,69
170,@CBS,Who lives in a pineapple and just performed at The Tonys? 🍍🎶 The cast of SpongeBob SquarePants: The Musical!… https://t.co/mvFxdh9UJi,Mon Jun 11 00:51:11 +0000 2018,0.0,0.0,1.0,0.0,70
171,@CBS,✨ @LindsayMendez wins Best Featured Actress in a Musical! #TonyAwards @carouselbway https://t.co/MtgFowscN5,Mon Jun 11 00:50:18 +0000 2018,0.8478,0.506,0.494,0.0,71
172,@CBS,A big congratulations to @springsteen for his Special Tony award! ✨ #TonyAwards https://t.co/i16u8uv9aT,Mon Jun 11 00:45:14 +0000 2018,0.8858,0.565,0.435,0.0,72
173,@CBS,Can the 73rd annual #TonyAwards just be three-hours of @TitussBurgess? https://t.co/3rCZwwTUtv,Mon Jun 11 00:44:36 +0000 2018,0.0,0.0,1.0,0.0,73
174,@CBS,"RT @CBSThisMorning: ""We know there are a lot of you out there who have photos of yourself in school plays or community theater."" Post your…",Mon Jun 11 00:35:41 +0000 2018,0.25,0.08,0.92,0.0,74
175,@CBS,Keep your acceptance speeches short or else the #TonyAwards will get the angels involved. #AngelsInAmerica 👼 https://t.co/oznhezRzDc,Mon Jun 11 00:34:45 +0000 2018,0.4588,0.167,0.833,0.0,75
176,@CBS,"If you haven't started singing, you will be the rest of the night. #TonyAwards #MyFairLady https://t.co/jbGXwnru8N",Mon Jun 11 00:31:28 +0000 2018,0.0,0.0,1.0,0.0,76
177,@CBS,RT @marialena_rago: I like this opener for @MyFairLadyBway #TonyAwards,Mon Jun 11 00:27:42 +0000 2018,0.3612,0.263,0.737,0.0,77
178,@CBS,Laurie Metcalf wins Best Featured Actress in a Play! #TonyAwards @threetallwomen https://t.co/y4teyJaRPs,Mon Jun 11 00:27:00 +0000 2018,0.8908,0.57,0.43,0.0,78
179,@CBS,Tina Fey has a boat?? #MeanGirls #TonyAwards https://t.co/phYxmHMd3d,Mon Jun 11 00:24:31 +0000 2018,0.0,0.0,1.0,0.0,79
180,@CBS,Representing the hardest-working men and women in Broadway… ensemble members from every nominated musical tonight!… https://t.co/imlEEnOUla,Mon Jun 11 00:22:15 +0000 2018,0.0,0.0,1.0,0.0,80
181,@CBS,RT @misschae: I love theatre so much. #TonyAwards,Mon Jun 11 00:22:15 +0000 2018,0.6369,0.412,0.588,0.0,81
182,@CBS,On Wednesdays they wear pink and on Sundays they perform at the #TonyAwards. 💕 Who thought that performance by the… https://t.co/w7QDkaX6kF,Mon Jun 11 00:18:16 +0000 2018,0.0,0.0,1.0,0.0,82
183,@CBS,"RT @MichaelJMoritz: ""We are all made perfectly and we all belong” - Andrew Garfield #TonyAwards",Mon Jun 11 00:13:27 +0000 2018,0.6369,0.244,0.756,0.0,83
184,@CBS,Andrew Garfield wins Best Leading Actor in a Play. #TonyAwards @angelsbway https://t.co/s2VQnw6IPP,Mon Jun 11 00:12:31 +0000 2018,0.8834,0.563,0.437,0.0,84
185,@CBS,"RT @nightingalen: Love this opening song! @joshgroban
@SaraBarreilles 
#TonyAwards",Mon Jun 11 00:06:39 +0000 2018,0.6696,0.36,0.64,0.0,85
186,@CBS,✨ @joshgroban and @SaraBareilles take the stage to begin an unforgettable evening. #TonyAwards https://t.co/y9uzlK2DzO,Mon Jun 11 00:04:15 +0000 2018,0.0,0.0,1.0,0.0,86
187,@CBS,Grab your popcorn... it's time for the #TonyAwards! Go and stream the entire show now: https://t.co/Wo1algQHix https://t.co/JGYTk4NPDN,Sun Jun 10 23:59:00 +0000 2018,0.0,0.0,1.0,0.0,87
188,@CBS,✨ @thegoodfight's Christine Baranski has arrived on the #TonyAwards red carpet! Watch LIVE at 8/7c on CBS! https://t.co/XnXAnPtRrc,Sun Jun 10 23:18:15 +0000 2018,0.0,0.0,1.0,0.0,88
189,@CBS,"The hosts have arrived! We're LIVE with @SaraBareilles, @joshgroban and more on the #TonyAwards red carpet hosted b… https://t.co/NtarbgywLe",Sun Jun 10 22:01:25 +0000 2018,0.0,0.0,1.0,0.0,89
190,@CBS,Tonight's the night! Join @etnow's @DDirecto on the #TonyAwards' red carpet starting at 5PM ET! https://t.co/hZLOSiIRAT,Sun Jun 10 15:00:01 +0000 2018,0.4184,0.157,0.843,0.0,90
191,@CBS,These two know a thing or two about awards! Watch them light up the stage tomorrow at the #TonyAwards. ✨ https://t.co/KHVZp65oLS,Sat Jun 09 21:00:02 +0000 2018,0.5093,0.155,0.845,0.0,91
192,@CBS,Here's everything you need to know before watching the #TonyAwards this Sunday at 8/7c: https://t.co/jcRgNGmLUZ https://t.co/8suUhVPFK6,Sat Jun 09 16:00:00 +0000 2018,0.0,0.0,1.0,0.0,92
193,@CBS,Join @etnow's @DDirecto this Sunday on the #TonyAwards' red carpet. https://t.co/7jS8g10KmY,Fri Jun 08 19:46:17 +0000 2018,0.296,0.18,0.82,0.0,93
194,@CBS,Here's @laChanze with a reminder that you can stream the #TonyAwards this Sunday on CBS All Access! https://t.co/8TDEXzKmyQ,Fri Jun 08 15:00:03 +0000 2018,0.0,0.0,1.0,0.0,94
195,@CBS,"We all get by with a little help from our friends, so what better way to celebrate #NationalBestFriendsDay than to… https://t.co/pIZezbBwaT",Fri Jun 08 13:58:15 +0000 2018,0.9078,0.436,0.564,0.0,95
196,@CBS,"Get ready for show-stopping performances by the casts of the 2018 Tony-nominated shows Mean Girls, SpongeBob Square… https://t.co/NiSx9Bbw0F",Thu Jun 07 17:03:26 +0000 2018,0.3612,0.128,0.872,0.0,96
197,@CBS,Don’t miss a special performance from @springsteen this Sunday at the #TonyAwards: https://t.co/LYYdleaFwU https://t.co/IKkKoITH9y,Wed Jun 06 21:00:24 +0000 2018,0.2732,0.176,0.719,0.105,97
198,@CBS,"RT @CBSThisMorning: .@SaraBareilles and @joshgroban are hosting this Sunday's @TheTonyAwards on @CBS! 

Wednesday, they'll join us LIVE on…",Wed Jun 06 00:08:30 +0000 2018,0.3595,0.128,0.872,0.0,98
199,@CBS,"RT @SU2C: SU2C telecast Co-Executive Producer Bradley Cooper sits down with Mitch Carbon, a pediatric cancer survivor who benefited from #S…",Tue Jun 05 22:23:35 +0000 2018,-0.4404,0.1,0.723,0.177,99
200,@CNN,Why Kenyans are supporting Croatia in the World Cup final https://t.co/Q4oSqU1Vuu https://t.co/xCWF1nYhTM,Sun Jul 15 16:45:07 +0000 2018,0.4404,0.209,0.791,0.0,0
201,@CNN,Two killed in Nicaragua during attack on university and church https://t.co/PaYVsdm9KS https://t.co/SwlWMkstou,Sun Jul 15 16:30:15 +0000 2018,-0.8225,0.0,0.568,0.432,1
202,@CNN,"President Trump named the European Union, Russia and China as foes to the US, saying the EU has ""taken advantage of… https://t.co/4oulaFDK1l",Sun Jul 15 16:15:05 +0000 2018,-0.25,0.08,0.8,0.12,2
203,@CNN,A federal judge has blasted a declaration from a senior official at the Department of Health and Human Services who… https://t.co/b3x294IZlX,Sun Jul 15 16:00:07 +0000 2018,0.0,0.0,1.0,0.0,3
204,@CNN,"Plagued by injury in recent years, Novak Djokovic cruised to his fourth Wimbledon title after defeating Kevin Ander… https://t.co/J0escZAiLM",Sun Jul 15 15:45:04 +0000 2018,-0.6597,0.0,0.759,0.241,4
205,@CNN,"Why Google built an artificial intelligence lab in Accra, Ghana https://t.co/PpsPZbGGzK https://t.co/O89bbVpR7m",Sun Jul 15 15:30:11 +0000 2018,0.4767,0.22,0.78,0.0,5
206,@CNN,Will Uber's CEO still be able to save the brand's image? https://t.co/j0XtnyTXiA https://t.co/3krHUSBgw9,Sun Jul 15 15:23:46 +0000 2018,0.4939,0.211,0.789,0.0,6
207,@CNN,How do you remember the legacy of President George W. Bush? See how the challenges he faced defined a decade in a n… https://t.co/erBUPxttCA,Sun Jul 15 15:00:12 +0000 2018,0.0772,0.058,0.942,0.0,7
208,@CNN,"From the biggest street art party in Hong Kong to a community art tour, here are six Instagrammable ways to enjoy H… https://t.co/o5cQhyMSbh",Sun Jul 15 14:30:13 +0000 2018,0.7096,0.228,0.772,0.0,8
209,@CNN,RT @CNNPolitics: CNN’s Jake Tapper explains that State of the Union invited and confirmed national security adviser John Bolton to come on…,Sun Jul 15 14:02:56 +0000 2018,0.34,0.103,0.897,0.0,9
210,@CNN,"A rare flood of desert rain has transformed a lake in Australia from an arid, salty basin to a spectacular, watery… https://t.co/XIwMrwYDRI",Sun Jul 15 14:01:07 +0000 2018,0.0,0.0,1.0,0.0,10
211,@CNN,It's not always easy going green. Starbucks and Nestlé customers embraced the brands' moves to environmentally-frie… https://t.co/esLhD2m3O2,Sun Jul 15 13:31:00 +0000 2018,-0.3412,0.0,0.869,0.131,11
212,@CNN,"Rep. Adam Schiff explains why he's calling for the Trump-Putin summit to be canceled: ""We don't need to ask Putin w… https://t.co/BJMF86EU5T",Sun Jul 15 13:08:47 +0000 2018,0.0,0.0,1.0,0.0,12
213,@CNN,A Florida man had a heart attack while laying sod in his front yard to avoid getting a fine from his homeowner's as… https://t.co/OViiP8HzGJ,Sun Jul 15 13:01:08 +0000 2018,-0.5423,0.072,0.717,0.211,13
214,@CNN,Starbucks is going strawless. The coffee company announced Monday that it will phase out plastic straws from all of… https://t.co/4PnjN5f34l,Sun Jul 15 12:31:00 +0000 2018,0.0,0.0,1.0,0.0,14
215,@CNN,"A flight from Hong Kong to the Chinese mainland suddenly lost air pressure and dropped nearly 20,000 feet because t… https://t.co/BBsCczJSWb",Sun Jul 15 12:01:05 +0000 2018,-0.5423,0.0,0.8,0.2,15
216,@CNN,A rescue organization in the Turks and Caicos Islands finds good homes for stray potcake puppies -- and allows tour… https://t.co/GAOMaokzQl,Sun Jul 15 11:31:00 +0000 2018,0.7351,0.256,0.744,0.0,16
217,@CNN,"Hawaii has become the first state in the US to ban the sale of sunscreens that can harm coral reefs. Banana Boat, C… https://t.co/eAWmWt80j4",Sun Jul 15 11:01:47 +0000 2018,-0.7964,0.0,0.756,0.244,17
218,@CNN,There is now only one Blockbuster store left in the United States https://t.co/eVtGl3oeEq https://t.co/3txr2d7UAq,Sun Jul 15 10:31:00 +0000 2018,0.7717,0.358,0.642,0.0,18
219,@CNN,A French bulldog named Darcy was given an oxygen mask on a JetBlue flight after showing signs of distress. Darcy's… https://t.co/l2X1AgX158,Sun Jul 15 10:01:42 +0000 2018,-0.5267,0.0,0.841,0.159,19
220,@CNN,"Build-A-Bear was forced to turn customers away after an onslaught of people came to take advantage of its ""pay your… https://t.co/mR7je3dMgD",Sun Jul 15 09:31:00 +0000 2018,-0.34,0.082,0.738,0.18,20
221,@CNN,"Democrats are releasing way more polls than Republicans. Here's what that could mean. https://t.co/50z1LGik2t | 
An… https://t.co/n5VcrRBw06",Sun Jul 15 09:00:05 +0000 2018,0.0,0.0,1.0,0.0,21
222,@CNN,The first underwater museum in the United States has opened off the coast of northwest Florida… https://t.co/SKiVeXW9mo,Sun Jul 15 08:31:00 +0000 2018,0.4215,0.149,0.851,0.0,22
223,@CNN,Twitter suspends 2 accounts linked to Russian intelligence after hacking indictment https://t.co/wHdsGD7mig https://t.co/QEJtP2DHiR,Sun Jul 15 08:00:05 +0000 2018,0.4767,0.22,0.78,0.0,23
224,@CNN,"For the first time, scientists have been able to trace the origins of a ghostly subatomic particle that traveled 3.… https://t.co/PmnXztGKBg",Sun Jul 15 07:31:00 +0000 2018,0.0,0.0,1.0,0.0,24
225,@CNN,Georgia woman arrested after cop appears to use coin flip app https://t.co/4yXyMQeLuK https://t.co/Q6w6m88yJx,Sun Jul 15 07:00:08 +0000 2018,-0.4767,0.0,0.795,0.205,25
226,@CNN,"Stitch Fix is tapping into the children's apparel market, launching subscription boxes with sizes 2T to 14. Founder… https://t.co/ByTYP3Cl3n",Sun Jul 15 06:31:00 +0000 2018,0.0,0.0,1.0,0.0,26
227,@CNN,"Democratic Rep. Joyce Beatty dances to Drake's ""In My Feelings"" to promote millennial voting https://t.co/LkF2rbZ8Lm https://t.co/ggWr7B6m7j",Sun Jul 15 06:00:07 +0000 2018,0.3818,0.148,0.852,0.0,27
228,@CNN,"Meet Care-E, the automated airport assistant that scans a boarding pass, carries luggage and guides passengers to t… https://t.co/E9ZgNpC9nc",Sun Jul 15 05:31:00 +0000 2018,0.0,0.0,1.0,0.0,28
229,@CNN,Protesters chanted and threw rocks at Chicago police after an officer shot and killed a man in the city's South Sid… https://t.co/LdeQEteIPM,Sun Jul 15 05:18:14 +0000 2018,-0.7506,0.0,0.748,0.252,29
230,@CNN,How innovation helped save Detroit https://t.co/wb4xo6rauh https://t.co/ksAK3i5brH,Sun Jul 15 05:00:09 +0000 2018,0.7003,0.537,0.463,0.0,30
231,@CNN,These giant avocados are growing in Australia. Some have been known to weigh up to four pounds and are about five t… https://t.co/S2bC3f2grk,Sun Jul 15 04:31:00 +0000 2018,0.1779,0.072,0.928,0.0,31
232,@CNN,Jean-Eric Vergne clinches Formula E title for France on Bastille Day https://t.co/pWLjjyntLm https://t.co/GcB98VZj4x,Sun Jul 15 04:00:20 +0000 2018,0.0,0.0,1.0,0.0,32
233,@CNN,The Trumps are spending the weekend at the President's golf resort in Scotland as UK protests continue… https://t.co/zKBcnxR6J0,Sun Jul 15 03:30:10 +0000 2018,-0.2263,0.0,0.899,0.101,33
234,@CNN,"Sandra Oh's Emmy nomination represents a new wave in Hollywood, writes Jeff Yang for @CNNOpinion… https://t.co/Uz55Lf7SlH",Sun Jul 15 03:00:14 +0000 2018,0.0,0.0,1.0,0.0,34
235,@CNN,Where is President Trump's Emmy nomination? https://t.co/mtWdel049f (via @CNNOpinion) https://t.co/y0VkQar9vs,Sun Jul 15 02:30:04 +0000 2018,0.0,0.0,1.0,0.0,35
236,@CNN,Homeland Security Secretary Kirstjen Nielsen warns state officials that the threat from Russia targeting US electio… https://t.co/fnjed90PF5,Sun Jul 15 02:00:05 +0000 2018,-0.34,0.113,0.66,0.226,36
237,@CNN,What do you remember about the time of 9/11? See how George W. Bush harnessed the mood of the nation in #2000sCNN t… https://t.co/j2lYKLwaKQ,Sun Jul 15 01:30:17 +0000 2018,0.0,0.0,1.0,0.0,37
238,@CNN,"NY Gov. Andrew Cuomo calls the Trump administration's spending to detain immigrant children ""shocking and irrespons… https://t.co/l8Y8t1VLwo",Sun Jul 15 01:00:08 +0000 2018,-0.6705,0.0,0.732,0.268,38
239,@CNN,"From the Supreme Court to Russian indictments, relive this week in politics https://t.co/fFYGdL1CJW https://t.co/rCRbcCSdDx",Sun Jul 15 00:30:12 +0000 2018,0.5574,0.217,0.783,0.0,39
240,@CNN,Police departments across the country participate in the latest lip sync challenge https://t.co/R91Sp68qJU https://t.co/etNx934TMu,Sun Jul 15 00:00:04 +0000 2018,0.0772,0.091,0.909,0.0,40
241,@CNN,"It used to be mindless entertainment. Now, reality television is a dominant force in American politics. How did tha… https://t.co/inyX7hocjS",Sat Jul 14 23:30:08 +0000 2018,-0.0258,0.123,0.749,0.128,41
242,@CNN,"Gay men, adulterers publicly flogged in Indonesia https://t.co/7iV8SqScm7 https://t.co/y2ApR0iSoR",Sat Jul 14 23:00:05 +0000 2018,0.0,0.0,1.0,0.0,42
243,@CNN,Man posing as rideshare driver accused of serial rape in San Francisco https://t.co/a5ZsgQyyBB https://t.co/VshWiUq3cu,Sat Jul 14 22:30:07 +0000 2018,-0.7845,0.0,0.635,0.365,43
244,@CNN,Haiti's Prime Minister resigns amid violent and deadly protests sparked by a proposed plan to raise fuel prices… https://t.co/sUgt4m3jvl,Sat Jul 14 22:15:57 +0000 2018,-0.7964,0.0,0.649,0.351,44
245,@CNN,Los Angeles Mayor Eric Garcetti says the Trump administration created its own immigration problems by enacting a so… https://t.co/rx5m03cK0T,Sat Jul 14 22:00:27 +0000 2018,-0.1779,0.097,0.773,0.13,45
246,@CNN,A UK court ruling could catapult this 30-year-old from Iraq back to a life of fear and persecution… https://t.co/tEoJMvS4B4,Sat Jul 14 21:45:05 +0000 2018,-0.4939,0.0,0.833,0.167,46
247,@CNN,Woman survives 7 days after SUV plunges off cliff in Big Sur https://t.co/RDcbCUbk5f https://t.co/LkhIi8regP,Sat Jul 14 21:30:12 +0000 2018,0.0,0.0,1.0,0.0,47
248,@CNN,"Microsoft wants regulation of facial recognition technology to limit ""abuse"" https://t.co/yrZtyqQjay https://t.co/culUmiMr8T",Sat Jul 14 21:15:04 +0000 2018,0.0,0.0,1.0,0.0,48
249,@CNN,Have you ever noticed a large concrete arrow in your travels across America? They point the way to an intriguing us… https://t.co/e9ldIc2EyE,Sat Jul 14 21:00:03 +0000 2018,0.0,0.0,1.0,0.0,49
250,@CNN,Russian President Vladimir Putin looms for President Trump after reality-bending visit with US allies… https://t.co/VBK1cCMRVK,Sat Jul 14 20:45:06 +0000 2018,-0.1531,0.0,0.897,0.103,50
