,User,Tweet,Tweet Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweet Count
251,@CNN,"McDonald's pulls salads from 3,000 restaurants after parasite sickens dozens https://t.co/ZCsfrNPFHV https://t.co/GJbNdy1nf7",Sat Jul 14 20:30:09 +0000 2018,-0.4588,0.0,0.786,0.214,51
252,@CNN,"Here's CNN's weekly roundup of the news, notes and chatter about the prospects for the next Democratic presidential… https://t.co/jhP4I1C2En",Sat Jul 14 20:15:05 +0000 2018,0.296,0.109,0.891,0.0,52
253,@CNN,Impact of Attorney General Jeff Sessions' asylum move already felt at border https://t.co/5AKQyaPG98 https://t.co/FJeN4bNPub,Sat Jul 14 20:00:13 +0000 2018,0.0,0.0,1.0,0.0,53
254,@CNN,This video game could generate a new type of World Cup next year https://t.co/gji26lhVZa https://t.co/Bhcrmb81I8,Sat Jul 14 19:45:06 +0000 2018,0.0,0.0,1.0,0.0,54
255,@CNN,"Jaguar escapes enclosure at Audubon Zoo in New Orleans and kills 4 alpacas, an emu and a fox https://t.co/JTwcwexRLj https://t.co/UNZ75WSIgz",Sat Jul 14 19:30:12 +0000 2018,-0.4588,0.071,0.762,0.167,55
256,@CNN,"In Europe, First Lady Melania Trump is the Trump sticking to the script https://t.co/odZGVA2sfq https://t.co/0ZtVvImGrw",Sat Jul 14 19:15:10 +0000 2018,0.0,0.0,1.0,0.0,56
257,@CNN,A senior National Security Council official who argued for increasing US refugee admissions and feuded with senior… https://t.co/oELKfzIiK5,Sat Jul 14 19:00:12 +0000 2018,-0.5106,0.109,0.633,0.258,57
258,@CNN,The British public doesn't appear amused with President Trump walking in front of Queen Elizabeth II… https://t.co/9g5x8lMe0q,Sat Jul 14 18:45:08 +0000 2018,-0.3252,0.0,0.873,0.127,58
259,@CNN,Here's what you might have missed during a busy news week https://t.co/rv1W25n2Iw https://t.co/MXMHXycOXl,Sat Jul 14 18:30:17 +0000 2018,-0.296,0.0,0.833,0.167,59
260,@CNN,Philando Castile was fatally shot by police in Minnesota in 2016 — then came the Russian trolls. An exclusive CNN i… https://t.co/snbZHI833T,Sat Jul 14 18:15:00 +0000 2018,-0.5719,0.061,0.769,0.17,60
261,@CNN,Israelis and Palestinians exchange fire along Gaza border https://t.co/YFUZAkkv5i https://t.co/dAFsl7lqaU,Sat Jul 14 18:03:36 +0000 2018,-0.34,0.0,0.789,0.211,61
262,@CNN,Is it dark? And are you wearing sunglasses? You’re ready for the return of the CNN series #History of Comedy. Hear… https://t.co/spOWGQNvT1,Sat Jul 14 18:00:04 +0000 2018,0.6553,0.211,0.789,0.0,62
263,@CNN,"The Thai boys rescued from a cave after nearly three weeks are ""sitting up in their beds"" and ""sending thank-you me… https://t.co/m00GEVO4Nr",Sat Jul 14 17:45:00 +0000 2018,0.4215,0.123,0.877,0.0,63
264,@CNN,Serena Williams' fairytale return from maternity leave fell one match short as she lost to Angelique Kerber in the… https://t.co/5max8jzFCc,Sat Jul 14 17:38:39 +0000 2018,-0.3612,0.0,0.837,0.163,64
265,@CNN,Secretary of State Mike Pompeo says President Trump should proceed with his summit with Russian President Vladimir… https://t.co/szEb8ClWru,Sat Jul 14 17:28:24 +0000 2018,0.0,0.0,1.0,0.0,65
266,@CNN,"In Scotland, @PhilBlackCNN reports ""thousands of people"" have been rallying and protesting against Trump. One prote… https://t.co/3Z1l8nN5we",Sat Jul 14 17:11:35 +0000 2018,-0.4215,0.0,0.851,0.149,66
267,@CNN,"Germany's Angelique Kerber beats American Serena Williams 6-3, 6-3 to win her first Wimbledon championship… https://t.co/qvmrNpeovo",Sat Jul 14 16:53:47 +0000 2018,0.5859,0.202,0.798,0.0,67
268,@CNN,"Germany's Angelique Kerber beats American Serena Williams 6-2, 6-3 to win her first Wimbledon championship… https://t.co/tJUTOpoTjR",Sat Jul 14 16:35:05 +0000 2018,0.5859,0.202,0.798,0.0,68
269,@CNN,"""What happened to when we were united against a common enemy?"" CNN's @smerconish slams partisan reactions to the ""t… https://t.co/IQMCH75fBd",Sat Jul 14 16:30:50 +0000 2018,0.4215,0.135,0.865,0.0,69
270,@CNN,"""Probably the best course of action is to cancel this meeting."" Democratic Rep. Mike Quigley says President Trump s… https://t.co/8UVkrBidZj",Sat Jul 14 16:15:00 +0000 2018,0.4939,0.174,0.744,0.083,70
271,@CNN,"Belgium beats England 2-0, finishing third place in the World Cup https://t.co/CgOfxgNZCd https://t.co/Rag2LuM3bW",Sat Jul 14 16:03:49 +0000 2018,0.0,0.0,1.0,0.0,71
272,@CNN,Novak Djokovic outlasts Rafael Nadal in Wimbledon semifinal to reach his first grand slam final in two years… https://t.co/6lUvpufaOc,Sat Jul 14 15:45:09 +0000 2018,0.128,0.181,0.705,0.115,72
273,@CNN,Why Emmett Till's case matters to American history and our future https://t.co/dp49PtgYwG (via @CNNOpinion) https://t.co/4V6VYmNyfj,Sat Jul 14 15:30:06 +0000 2018,0.0258,0.073,0.927,0.0,73
274,@CNN,A paragliding protester hovered within surprising proximity of Trump on Friday as the President admired the view fr… https://t.co/UB9Dgswldg,Sat Jul 14 15:15:10 +0000 2018,0.6597,0.252,0.748,0.0,74
275,@CNN,"Director of National Intelligence Dan Coats raises the alarm on growing cyberattack threats against the US, saying… https://t.co/sLfH84NISw",Sat Jul 14 15:01:05 +0000 2018,-0.1027,0.2,0.583,0.217,75
276,@CNN,How Finland has survived in Russia's dark shadow https://t.co/uaqYYKM8PB https://t.co/vCromYSYn4,Sat Jul 14 14:52:07 +0000 2018,0.5106,0.268,0.732,0.0,76
277,@CNN,This 12-year-old who is battling a rare bone cancer had her wish granted when she got to see the ocean and learn to… https://t.co/OqpMmp7aoA,Sat Jul 14 14:01:48 +0000 2018,-0.4215,0.156,0.629,0.215,77
278,@CNN,Newly-discovered fossils suggest giant dinosaurs evolved millions of years earlier than scientists thought https://t.co/1qJw5J5dhi,Sat Jul 14 13:46:05 +0000 2018,0.0,0.0,1.0,0.0,78
279,@CNN,"Meet Care-E, the automated airport assistant that scans a boarding pass, carries luggage and guides passengers to t… https://t.co/c12TfEbuCS",Sat Jul 14 13:31:00 +0000 2018,0.0,0.0,1.0,0.0,79
280,@CNN,"Scientists have discovered the world's oldest color. It's bright pink -- the color of bubble gum, flamingos and cot… https://t.co/pXGHjWw5yb",Sat Jul 14 13:01:03 +0000 2018,0.4404,0.132,0.868,0.0,80
281,@CNN,"From the biggest street art party in Hong Kong to a community art tour, here are six Instagrammable ways to enjoy H… https://t.co/1MJl9Bgfc1",Sat Jul 14 12:46:07 +0000 2018,0.7096,0.228,0.772,0.0,81
282,@CNN,"Stitch Fix is tapping into the children's apparel market, launching subscription boxes with sizes 2T to 14. Founder… https://t.co/VE939a8HoA",Sat Jul 14 12:31:02 +0000 2018,0.0,0.0,1.0,0.0,82
283,@CNN,"Archaeologists unearth a mysterious sarcophagus in Egypt 
https://t.co/Z5XE26NQuK https://t.co/QbVllJbH6F",Sat Jul 14 12:01:05 +0000 2018,0.0,0.0,1.0,0.0,83
284,@CNN,It's not always easy going green. Starbucks and Nestlé customers embraced the brands' moves to environmentally-frie… https://t.co/zVa4gcuLL8,Sat Jul 14 11:31:00 +0000 2018,-0.3412,0.0,0.869,0.131,84
285,@CNN,5-year-old Garrett Matthias prepared his own obituary before he died from a rare form of pediatric cancer. In words… https://t.co/kvDtKV3C0J,Sat Jul 14 11:01:04 +0000 2018,-0.7964,0.073,0.618,0.309,85
286,@CNN,Starbucks is going strawless. The coffee company announced Monday that it will phase out plastic straws from all of… https://t.co/4nPdL5wkfC,Sat Jul 14 10:31:00 +0000 2018,0.0,0.0,1.0,0.0,86
287,@CNN,Scientists at the Teopanzolco archeological site discovered an ancient temple this week that was exposed by the dev… https://t.co/NI106NMNKQ,Sat Jul 14 10:16:11 +0000 2018,-0.0772,0.0,0.933,0.067,87
288,@CNN,A French bulldog named Darcy was given an oxygen mask on a JetBlue flight after showing signs of distress. Darcy's… https://t.co/BfzWbTXPzn,Sat Jul 14 10:02:10 +0000 2018,-0.5267,0.0,0.841,0.159,88
289,@CNN,"In an experiment, Australian scientists have successfully wiped out more than 80% of disease-carrying mosquitoes in… https://t.co/SKnF8K2Fiw",Sat Jul 14 09:46:04 +0000 2018,0.4939,0.167,0.833,0.0,89
290,@CNN,A rescue organization in the Turks and Caicos Islands finds good homes for stray potcake puppies -- and allows tour… https://t.co/iNMmocN8kl,Sat Jul 14 09:31:00 +0000 2018,0.7351,0.256,0.744,0.0,90
291,@CNN,"The US Navy has expanded its hair rules for female sailors, now permitting braids, ponytails and lock hairstyles… https://t.co/dOUdRk9UTb",Sat Jul 14 09:01:03 +0000 2018,0.0,0.0,1.0,0.0,91
292,@CNN,There is now only one Blockbuster store left in the United States https://t.co/eVtGl36DfQ https://t.co/mSVPk9Ctj8,Sat Jul 14 08:31:00 +0000 2018,0.7717,0.358,0.642,0.0,92
293,@CNN,Shark bites Instagram model posing in the Bahamas https://t.co/w8PWXHQQA9 https://t.co/PDEQl5ItJK,Sat Jul 14 08:01:07 +0000 2018,0.0,0.0,1.0,0.0,93
294,@CNN,"Build-A-Bear was forced to turn customers away after an onslaught of people came to take advantage of its ""pay your… https://t.co/mQstVtHGrj",Sat Jul 14 07:31:00 +0000 2018,-0.34,0.082,0.738,0.18,94
295,@CNN,"Hawaii just became the first state in the US to ban the sale of sunscreens that can harm coral reefs. Banana Boat,… https://t.co/3gDJp7a6Pr",Sat Jul 14 07:01:41 +0000 2018,-0.7964,0.0,0.747,0.253,95
296,@CNN,The first underwater museum in the United States has opened off the coast of northwest Florida… https://t.co/U10bURPlJy,Sat Jul 14 06:31:00 +0000 2018,0.4215,0.149,0.851,0.0,96
297,@CNN,"A flight from Hong Kong to the Chinese mainland suddenly lost air pressure and dropped nearly 20,000 feet because t… https://t.co/PwqdFH1baL",Sat Jul 14 06:01:04 +0000 2018,-0.5423,0.0,0.8,0.2,97
298,@CNN,The world's largest water slide will be demolished after a boy died on the ride in 2016 https://t.co/qy7pPAIIpj https://t.co/5B2eS3BeUG,Sat Jul 14 05:46:07 +0000 2018,-0.5574,0.0,0.825,0.175,98
299,@CNN,"A particle called a neutrino was detected on Earth, found by sensors deep in the Antarctic ice, and traced to its s… https://t.co/2hYUZxCN18",Sat Jul 14 05:31:00 +0000 2018,0.0,0.0,1.0,0.0,99
300,@FoxNews,"BREAKING NEWS: France beats Croatia 4-2 to clinch 2nd FIFA #WorldCup title
https://t.co/05Gros29MY",Sun Jul 15 16:56:45 +0000 2018,0.0,0.0,1.0,0.0,0
301,@FoxNews,Sen. @RandPaul 'Worried' About Kavanaugh's Stance on Fourth Amendment Rights https://t.co/HEqPeXxO1j https://t.co/6ChiOEQPEE,Sun Jul 15 16:53:13 +0000 2018,0.0,0.0,1.0,0.0,1
302,@FoxNews,".@cvpayne: ""I actually believe it was more of a NATO first agenda."" https://t.co/IFOiPcvTJ2",Sun Jul 15 16:53:00 +0000 2018,0.0,0.0,1.0,0.0,2
303,@FoxNews,Ceasefire in effect along Israel-Gaza border following intense fighting; @ConormPowell reports.… https://t.co/pCcKQGh9UT,Sun Jul 15 16:47:52 +0000 2018,-0.296,0.094,0.725,0.181,3
304,@FoxNews,"""We need to reduce the tension in the relationship.""

WATCH: @ainsleyearhardt's full interview with Ambassador… https://t.co/G9SOmlLmm0",Sun Jul 15 16:40:00 +0000 2018,-0.3182,0.0,0.867,0.133,4
305,@FoxNews,11-million-ton iceberg threatens to inundate tiny Greenland village with tsunami https://t.co/tF8D5v4SYW,Sun Jul 15 16:39:42 +0000 2018,-0.3818,0.0,0.794,0.206,5
306,@FoxNews,"'Own This Debate': Ex-CIA Officer Says Trump Must Enforce a Red Line With Putin
https://t.co/iWOstFx4Hz",Sun Jul 15 16:28:36 +0000 2018,0.0,0.0,1.0,0.0,6
307,@FoxNews,"3 people killed, 22 injured after multi-vehicle crash involving tour bus in New Mexico
https://t.co/DbwMyenAyT",Sun Jul 15 16:27:07 +0000 2018,-0.872,0.0,0.526,0.474,7
308,@FoxNews,Trump says 'European Union is a foe' to US ahead of summit with Putin https://t.co/0JABQkOFHg,Sun Jul 15 16:20:34 +0000 2018,-0.4404,0.0,0.818,0.182,8
309,@FoxNews,Serbia's Novak Djokovic holds the trophy after winning the men's singles final match against Kevin Anderson of Sout… https://t.co/xBVcgsDQgY,Sun Jul 15 16:09:10 +0000 2018,0.5267,0.159,0.841,0.0,9
310,@FoxNews,"Thailand boys freed from cave mourn, honor diver who died in rescue mission https://t.co/DnDDFJTGRQ",Sun Jul 15 16:06:32 +0000 2018,0.4215,0.374,0.366,0.26,10
311,@FoxNews,".@SteveHiltonx: ""It's clear that [@POTUS and PM @theresa_may] have a very strong personal relationship."" https://t.co/SnAn3CgHNA",Sun Jul 15 15:59:00 +0000 2018,0.7346,0.34,0.66,0.0,11
312,@FoxNews,.@JudgeJeanine on 'Unapologetic' Peter Strzok: He's the 'Personification of the Deep State' https://t.co/KwuS9xx6OX,Sun Jul 15 15:57:26 +0000 2018,0.0,0.0,1.0,0.0,12
313,@FoxNews,".@SenWarren: ""We'll organize the fight for working people across America."" https://t.co/3pyzBZZ077",Sun Jul 15 15:50:11 +0000 2018,-0.3818,0.0,0.794,0.206,13
314,@FoxNews,JUST IN: Novak Djokovic beats Kevin Anderson in Wimbledon final to win 4th title https://t.co/1PEkW53F3E,Sun Jul 15 15:41:09 +0000 2018,0.5859,0.213,0.787,0.0,14
315,@FoxNews,"Russian officers indicted for allegedly hacking Clinton campaign, DNC emails https://t.co/wRRBnQldkd",Sun Jul 15 15:37:15 +0000 2018,0.0,0.0,1.0,0.0,15
316,@FoxNews,RT @EricShawnTV: I anchor @FoxNews at 12 pm EDT with @ArthelNeville. The global implications of @POTUS #DonaldTrump's summit with #Vladimir…,Sun Jul 15 15:36:50 +0000 2018,0.0,0.0,1.0,0.0,16
317,@FoxNews,"California Dems snub Sen. Dianne Feinstein for longshot rival, in 'clear-eyed rejection' of party establishment https://t.co/AuUD6bzrmd",Sun Jul 15 15:35:11 +0000 2018,-0.5574,0.123,0.591,0.286,17
318,@FoxNews,"Florida man planned to set building on fire to 'kill all Jews,' police say https://t.co/90KlJO0qGL",Sun Jul 15 15:20:13 +0000 2018,-0.7964,0.0,0.647,0.353,18
319,@FoxNews,"NEWS ALERT: @POTUS departing Glasgow, Scotland for Helsinki for a meeting with Russian President Putin on Monday. https://t.co/1vyQ4s32Mi",Sun Jul 15 15:03:36 +0000 2018,0.4466,0.155,0.845,0.0,19
320,@FoxNews,".@OrrinHatch on Kavanaugh: ""To be honest with you, the man is a straightforward guy... He's respected by everybody… https://t.co/Nr6jG0YG3w",Sun Jul 15 15:02:44 +0000 2018,0.7506,0.286,0.714,0.0,20
321,@FoxNews,"Ahead of the Trump-Putin summit, don’t miss a powerful @FoxNewsSunday from Helsinki! Tune in to Fox News Channel to… https://t.co/HsZ4xKGIYQ",Sun Jul 15 15:00:01 +0000 2018,0.3595,0.143,0.784,0.074,21
322,@FoxNews,"Trump 'highly unlikely' to recognize Putin's annexation of Crimea, Ambassador Huntsman says
https://t.co/I4f51RQlDm",Sun Jul 15 14:56:27 +0000 2018,0.0,0.0,1.0,0.0,22
323,@FoxNews,"""I think it's just great that [@POTUS] gets out there &amp; doesn't take any crap from anybody. He's done really well f… https://t.co/5W1m00VVhG",Sun Jul 15 14:55:09 +0000 2018,0.8261,0.303,0.697,0.0,23
324,@FoxNews,".@OrrinHatch: ""[@POTUS] is a fellow who ten years ago - 8 or 9 years ago - was a liberal from New York. [… https://t.co/G0AWLjgfYb",Sun Jul 15 14:52:20 +0000 2018,0.0,0.0,1.0,0.0,24
325,@FoxNews,".@RepKevinBrady: ""The good news is our economy's so strong, the investment and growth - all this because of the new… https://t.co/9dvYneTpJo",Sun Jul 15 14:51:00 +0000 2018,0.8671,0.364,0.636,0.0,25
326,@FoxNews,".@OrrinHatch: ""I expect every Republican to vote for [Kavanaugh] and I also expect a number of Democrats as well. I… https://t.co/guRMm2aPWU",Sun Jul 15 14:50:17 +0000 2018,0.34,0.167,0.833,0.0,26
327,@FoxNews,".@OrrinHatch on Kavanaugh: ""We want Democratic support. I think it's ridiculous if you can't get Democratic support… https://t.co/RL9Mxsa0aA",Sun Jul 15 14:48:23 +0000 2018,0.128,0.195,0.683,0.122,27
328,@FoxNews,".@OrrinHatch on Kavanaugh: ""To be honest with you, the man is a straightforward guy... He's respected by everybody… https://t.co/01B6E2Cw42",Sun Jul 15 14:47:17 +0000 2018,0.7506,0.286,0.714,0.0,28
329,@FoxNews,".@DevinNunes: ""This report has been mocked by the media, has been mocked by @TheDemocrats, and still has been mostl… https://t.co/6iIdi1rGrZ",Sun Jul 15 14:45:26 +0000 2018,-0.5574,0.0,0.796,0.204,29
330,@FoxNews,"On @foxandfriends, Sen. @RandPaul discussed civil liberties and his current stance on Supreme Court nominee Brett K… https://t.co/MJjAKrDV6z",Sun Jul 15 14:38:00 +0000 2018,0.7845,0.301,0.699,0.0,30
331,@FoxNews,".@DevinNunes: ""There's more in this report than what's in the indictment."" #SundayFutures @MariaBartiromo https://t.co/P3TDki1AhH",Sun Jul 15 14:35:47 +0000 2018,0.0,0.0,1.0,0.0,31
332,@FoxNews,RT @EricShawnTV: Russia attacked us. Can election officials stop the next assault on our sovereignty?  Here is my interview @Foxnews with S…,Sun Jul 15 14:24:10 +0000 2018,-0.8402,0.0,0.679,0.321,32
333,@FoxNews,".@RatcliffeTX4: ""Someone needs to remind @SenSchumer that the party in the minority doesn't get to set and make for… https://t.co/cYkOw65ypL",Sun Jul 15 14:22:50 +0000 2018,0.4019,0.124,0.876,0.0,33
334,@FoxNews,".@RatcliffeTX4: ""He was in charge of the Russia investigation. He started it. He ran it for the first year. He coll… https://t.co/Ox1TQuDAyk",Sun Jul 15 14:16:34 +0000 2018,0.0,0.0,1.0,0.0,34
335,@FoxNews,".@MariaBartiromo: ""When I interviewed @POTUS two weeks ago he said OPEC is manipulating the oil market and that the… https://t.co/xZPPRalu40",Sun Jul 15 14:00:35 +0000 2018,-0.3612,0.0,0.878,0.122,35
336,@FoxNews,"Rand Paul: ""At this point, I'm undecided"" on Kavanaugh. https://t.co/pBH6kxnBuh",Sun Jul 15 14:00:21 +0000 2018,-0.2263,0.0,0.826,0.174,36
337,@FoxNews,".@LDAppell: Will Hillary persist in 2020? Her actions suggest ‘yes’
https://t.co/0POH8gFQCb",Sun Jul 15 13:47:59 +0000 2018,0.0,0.0,1.0,0.0,37
338,@FoxNews,".@KatrinaPierson: ""@POTUS himself brought forward an immigration policy."" https://t.co/XERE2tE2Vk",Sun Jul 15 13:40:46 +0000 2018,0.0,0.0,1.0,0.0,38
339,@FoxNews,"Pres. @BarackObama in 2012: ""Gov. Romney, I'm glad that you recognize that Al Qaeda is a threat, because a few mont… https://t.co/FNMm5bvClS",Sun Jul 15 13:32:41 +0000 2018,-0.1027,0.123,0.738,0.139,39
340,@FoxNews,.@karringtonsc returning to campaign trail. https://t.co/K0LirPTDka,Sun Jul 15 13:27:05 +0000 2018,0.0,0.0,1.0,0.0,40
341,@FoxNews,"California Dems snub Sen. Dianne Feinstein for longshot rival, in 'clear-eyed rejection' of party establishment https://t.co/AuUD6bzrmd",Sun Jul 15 13:24:10 +0000 2018,-0.5574,0.123,0.591,0.286,41
342,@FoxNews,Daniel Hoffman: “The president needs to own this debate.” https://t.co/ovWZuJIFQ3,Sun Jul 15 13:20:36 +0000 2018,0.0,0.0,1.0,0.0,42
343,@FoxNews,"TONIGHT: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow - Tune in at 10p ET on Fox News Channel! https://t.co/awZHa7xPxk",Sun Jul 15 13:17:00 +0000 2018,-0.3867,0.067,0.79,0.143,43
344,@FoxNews,Manny Pacquiao wins 60th career fight with seventh-round knockout https://t.co/r6ucG7MeqZ,Sun Jul 15 13:04:51 +0000 2018,0.2732,0.259,0.559,0.182,44
345,@FoxNews,"Meghan Markle's dad believes his daughter is 'terrified' adjusting to new life, calls royal family 'outdated' https://t.co/b3TfWn6am9",Sun Jul 15 12:55:43 +0000 2018,0.0,0.0,1.0,0.0,45
346,@FoxNews,"On an all-new 'OBJECTified,' @KrisJenner sits down with @harveylevintmz to discuss her journey – and the events tha… https://t.co/QMQpFTOElY",Sun Jul 15 12:48:00 +0000 2018,0.0,0.0,1.0,0.0,46
347,@FoxNews,.@RandPaul: “I’m concerned about Kavanaugh.” https://t.co/YCL2vCT9yl,Sun Jul 15 12:46:22 +0000 2018,0.0,0.0,1.0,0.0,47
348,@FoxNews,.@RandPaul: “I am somewhat persuaded to have an open mind because this is President Trump who did such a great job…… https://t.co/HY3hsW5YIr,Sun Jul 15 12:42:51 +0000 2018,0.6249,0.17,0.83,0.0,48
349,@FoxNews,11-million-ton iceberg threatens to inundate tiny Greenland village with tsunami https://t.co/W4XI7hXCJ2,Sun Jul 15 12:38:04 +0000 2018,-0.3818,0.0,0.794,0.206,49
350,@FoxNews,".@SebGorka: “Without borders it’s very hard to have a country, it’s very hard to have security.” https://t.co/HRSE2R6RUM",Sun Jul 15 12:20:12 +0000 2018,-0.3369,0.0,0.805,0.195,50
351,@FoxNews,MONDAY: Chris Wallace will conduct an exclusive interview with Russian President Vladimir Putin following the summi… https://t.co/isaPJlildP,Sun Jul 15 12:05:00 +0000 2018,0.128,0.086,0.914,0.0,51
352,@FoxNews,"Illegal immigrant accused of attacking wife with chainsaw was deported 11 times, officials say https://t.co/N98k227pcs",Sun Jul 15 12:04:45 +0000 2018,-0.8316,0.0,0.577,0.423,52
353,@FoxNews,Six North Carolina nurses show off their  'baby bumps' in adorable photo https://t.co/P8ojwhY5xc,Sun Jul 15 11:50:57 +0000 2018,0.4939,0.211,0.789,0.0,53
354,@FoxNews,"Trump advised May to sue EU over Brexit, prime minister reveals https://t.co/GFn9m4PR1n",Sun Jul 15 11:40:52 +0000 2018,0.0,0.0,1.0,0.0,54
355,@FoxNews,.@GovMikeHuckabee: “I’m very proud of [@PressSec]... I think she’s done an exceptional job.” https://t.co/1jSt0xjHCz,Sun Jul 15 11:25:13 +0000 2018,0.5256,0.22,0.78,0.0,55
356,@FoxNews,OPINION: Here's what Trump should tell Putin at their summit Monday https://t.co/vcO3YZFlY2,Sun Jul 15 11:14:10 +0000 2018,0.0,0.0,1.0,0.0,56
357,@FoxNews,".@Uncle_Jimbo: “The entire focus and the entire stature of the Obama foreign policy was cringing capitulation, it w… https://t.co/trYAadWtde",Sun Jul 15 10:55:31 +0000 2018,0.0,0.0,1.0,0.0,57
358,@FoxNews,RPT: Anti-Trump Paraglider Arrested https://t.co/9mWBiXoYB0,Sun Jul 15 10:48:50 +0000 2018,-0.4767,0.0,0.563,0.437,58
359,@FoxNews,"A newborn giraffe born at wildlife conservation center The Wilds in Cumberland, Ohio, was caught on camera attempti… https://t.co/N1VlAOjc5R",Sun Jul 15 10:39:14 +0000 2018,0.0,0.0,1.0,0.0,59
360,@FoxNews,"US, North Korea Discuss Repatriation at DMZ https://t.co/0Wrfk7Pjkk",Sun Jul 15 10:26:47 +0000 2018,0.0,0.0,1.0,0.0,60
361,@FoxNews,"Russia not attacking midterms on same 'scale or scope' as in 2016, Nielsen says https://t.co/JjiSD8IHvA",Sun Jul 15 10:19:33 +0000 2018,0.357,0.15,0.85,0.0,61
362,@FoxNews,"Not called 'Boaty McBoatface,' but British research ship finally launches https://t.co/H5jH4NbocM",Sun Jul 15 10:07:23 +0000 2018,0.0,0.0,1.0,0.0,62
363,@FoxNews,Fox News Poll: @POTUS on Russia. https://t.co/roclpYp03q,Sun Jul 15 09:15:00 +0000 2018,0.0,0.0,1.0,0.0,63
364,@FoxNews,"New York boy, 3, sings national anthem at baseball game in adorable video https://t.co/ZGxSeuxAO1",Sun Jul 15 09:10:00 +0000 2018,0.4939,0.198,0.802,0.0,64
365,@FoxNews,".@JohnGaramendi on Trump, Putin meeting: ""I think the meeting should take place because it is a necessity for… https://t.co/wHgRCim5sS",Sun Jul 15 09:00:00 +0000 2018,0.0,0.0,1.0,0.0,65
366,@FoxNews,Trump-Putin summit inspires beer called 'Let's Settle This Like Adults' https://t.co/v5uMDXWEaJ,Sun Jul 15 08:55:00 +0000 2018,0.6597,0.375,0.625,0.0,66
367,@FoxNews,"Protest after Chicago cops fatally shoot armed man leads to 4 arrests, police say https://t.co/HU5CeogchS",Sun Jul 15 08:53:01 +0000 2018,-0.8885,0.0,0.465,0.535,67
368,@FoxNews,Fox News Poll: Would you vote to confirm Supreme Court nominee Brett Kavanaugh? https://t.co/lEW62I5Ad9,Sun Jul 15 08:50:00 +0000 2018,0.5574,0.217,0.783,0.0,68
369,@FoxNews,".@HeatherZuma: ""@POTUS' tax cuts are really fueling this economy."" https://t.co/rGXEZnZJgu",Sun Jul 15 08:45:00 +0000 2018,-0.296,0.0,0.804,0.196,69
370,@FoxNews,Fox News Poll: Should President Trump meet with Russian President Vladimir Putin? https://t.co/jqq3TsafGH,Sun Jul 15 08:38:00 +0000 2018,0.0,0.0,1.0,0.0,70
371,@FoxNews,".@SenMikeLee: ""This judge is going to be confirmed and he's going to be Justice Kavanaugh within a matter of months… https://t.co/UOW4pgtFSh",Sun Jul 15 08:30:00 +0000 2018,0.5423,0.2,0.8,0.0,71
372,@FoxNews,Fox News Poll: Robert Mueller's investigation of the Trump campaign and Russia. https://t.co/oFhuUpHapE,Sun Jul 15 08:29:44 +0000 2018,0.0,0.0,1.0,0.0,72
373,@FoxNews,"Paraplegic man zip-tied, stun-gunned, shot at stripper who rejected demand for sex, police say… https://t.co/ewF4gAkJme",Sun Jul 15 08:23:00 +0000 2018,-0.5859,0.0,0.73,0.27,73
